Wed Sep  9 01:28:59 AM UTC 2026
Wed Sep  9 01:34:38 AM UTC 2026
flash-cloud-bench-publisher-1 4.27% 34.95MiB / 7.38GiB 11MB / 16MB
flash-cloud-bench-simulator-1 3.70% 34.78MiB / 7.38GiB 13.2MB / 16.7MB
flash-cloud-bench-api-1 74.41% 92.35MiB / 7.38GiB 1.65GB / 1.08GB
flash-cloud-bench-consumer-1 5.60% 35.74MiB / 7.38GiB 13.7MB / 20.3MB
flash-cloud-bench-maintenance-1 21.40% 35.73MiB / 7.38GiB 240MB / 832MB
flash-cloud-bench-redis-1 21.30% 52.41MiB / 7.38GiB 908MB / 1.59GB
flash-cloud-bench-pgbouncer-1 8.27% 1.625MiB / 7.38GiB 402MB / 401MB
flash-cloud-bench-postgres-1 70.24% 153.9MiB / 7.38GiB 134MB / 276MB
flash-cloud-bench-kafka-1 2.25% 931.8MiB / 7.38GiB 9.07MB / 7.72MB
flash-cloud-bench-prometheus-1 0.00% 30.18MiB / 7.38GiB 3.44MB / 402kB
Wed Sep  9 01:34:50 AM UTC 2026
flash-cloud-bench-publisher-1 3.69% 34.95MiB / 7.38GiB 11.5MB / 16.6MB
flash-cloud-bench-simulator-1 3.27% 34.78MiB / 7.38GiB 13.6MB / 17.2MB
flash-cloud-bench-api-1 79.97% 93.1MiB / 7.38GiB 1.72GB / 1.12GB
flash-cloud-bench-consumer-1 6.15% 35.74MiB / 7.38GiB 14.3MB / 21.2MB
flash-cloud-bench-maintenance-1 6.36% 35.74MiB / 7.38GiB 246MB / 853MB
flash-cloud-bench-redis-1 10.91% 52.41MiB / 7.38GiB 933MB / 1.66GB
flash-cloud-bench-pgbouncer-1 5.79% 1.582MiB / 7.38GiB 413MB / 412MB
flash-cloud-bench-postgres-1 102.65% 154.6MiB / 7.38GiB 139MB / 284MB
flash-cloud-bench-kafka-1 2.21% 932.1MiB / 7.38GiB 9.47MB / 8.06MB
flash-cloud-bench-prometheus-1 0.00% 30.19MiB / 7.38GiB 3.54MB / 414kB
Wed Sep  9 01:35:02 AM UTC 2026
flash-cloud-bench-publisher-1 3.90% 34.95MiB / 7.38GiB 11.9MB / 17.2MB
flash-cloud-bench-simulator-1 3.44% 34.78MiB / 7.38GiB 14MB / 17.7MB
flash-cloud-bench-api-1 76.27% 93.52MiB / 7.38GiB 1.79GB / 1.16GB
flash-cloud-bench-consumer-1 6.39% 35.74MiB / 7.38GiB 14.9MB / 22.1MB
flash-cloud-bench-maintenance-1 18.24% 35.74MiB / 7.38GiB 253MB / 877MB
flash-cloud-bench-redis-1 10.99% 52.43MiB / 7.38GiB 957MB / 1.72GB
flash-cloud-bench-pgbouncer-1 7.84% 1.598MiB / 7.38GiB 426MB / 425MB
flash-cloud-bench-postgres-1 73.34% 157.7MiB / 7.38GiB 143MB / 292MB
flash-cloud-bench-kafka-1 2.47% 932.4MiB / 7.38GiB 9.87MB / 8.4MB
flash-cloud-bench-prometheus-1 0.00% 30.19MiB / 7.38GiB 3.66MB / 425kB
Wed Sep  9 01:35:14 AM UTC 2026
flash-cloud-bench-publisher-1 3.73% 34.95MiB / 7.38GiB 12.3MB / 17.9MB
flash-cloud-bench-simulator-1 3.36% 34.77MiB / 7.38GiB 14.4MB / 18.1MB
flash-cloud-bench-api-1 93.01% 106MiB / 7.38GiB 1.86GB / 1.21GB
flash-cloud-bench-consumer-1 5.71% 35.75MiB / 7.38GiB 15.5MB / 23MB
flash-cloud-bench-maintenance-1 10.30% 35.74MiB / 7.38GiB 260MB / 901MB
flash-cloud-bench-redis-1 12.58% 52.39MiB / 7.38GiB 987MB / 1.8GB
flash-cloud-bench-pgbouncer-1 6.28% 1.582MiB / 7.38GiB 438MB / 437MB
flash-cloud-bench-postgres-1 88.13% 158.2MiB / 7.38GiB 147MB / 300MB
flash-cloud-bench-kafka-1 2.27% 932.6MiB / 7.38GiB 10.3MB / 8.74MB
flash-cloud-bench-prometheus-1 0.15% 30.19MiB / 7.38GiB 3.76MB / 438kB
Wed Sep  9 01:35:26 AM UTC 2026
flash-cloud-bench-publisher-1 3.80% 34.95MiB / 7.38GiB 12.7MB / 18.5MB
flash-cloud-bench-simulator-1 2.86% 35.03MiB / 7.38GiB 14.7MB / 18.6MB
flash-cloud-bench-api-1 77.47% 94.46MiB / 7.38GiB 1.93GB / 1.25GB
flash-cloud-bench-consumer-1 5.54% 35.75MiB / 7.38GiB 16.2MB / 23.9MB
flash-cloud-bench-maintenance-1 21.50% 35.74MiB / 7.38GiB 267MB / 925MB
flash-cloud-bench-redis-1 53.77% 52.33MiB / 7.38GiB 1.01GB / 1.86GB
flash-cloud-bench-pgbouncer-1 8.36% 1.613MiB / 7.38GiB 450MB / 449MB
flash-cloud-bench-postgres-1 62.73% 158.7MiB / 7.38GiB 152MB / 309MB
flash-cloud-bench-kafka-1 2.17% 932.7MiB / 7.38GiB 10.7MB / 9.08MB
flash-cloud-bench-prometheus-1 0.00% 30.19MiB / 7.38GiB 3.85MB / 447kB
Wed Sep  9 01:35:38 AM UTC 2026
flash-cloud-bench-publisher-1 4.36% 34.95MiB / 7.38GiB 13.1MB / 19.1MB
flash-cloud-bench-simulator-1 3.45% 34.77MiB / 7.38GiB 15.1MB / 19.1MB
flash-cloud-bench-api-1 77.82% 95.08MiB / 7.38GiB 2.01GB / 1.3GB
flash-cloud-bench-consumer-1 7.40% 35.77MiB / 7.38GiB 16.8MB / 24.8MB
flash-cloud-bench-maintenance-1 5.59% 35.74MiB / 7.38GiB 273MB / 947MB
flash-cloud-bench-redis-1 10.14% 52.39MiB / 7.38GiB 1.04GB / 1.94GB
flash-cloud-bench-pgbouncer-1 5.95% 1.582MiB / 7.38GiB 462MB / 461MB
flash-cloud-bench-postgres-1 100.59% 159.6MiB / 7.38GiB 156MB / 316MB
flash-cloud-bench-kafka-1 18.26% 933.9MiB / 7.38GiB 11.1MB / 9.42MB
flash-cloud-bench-prometheus-1 0.24% 30.19MiB / 7.38GiB 3.97MB / 460kB
Wed Sep  9 01:35:51 AM UTC 2026
flash-cloud-bench-publisher-1 4.46% 34.95MiB / 7.38GiB 13.6MB / 19.7MB
flash-cloud-bench-simulator-1 2.60% 34.77MiB / 7.38GiB 15.5MB / 19.5MB
flash-cloud-bench-api-1 78.21% 96.59MiB / 7.38GiB 2.08GB / 1.35GB
flash-cloud-bench-consumer-1 7.50% 35.76MiB / 7.38GiB 17.4MB / 25.7MB
flash-cloud-bench-maintenance-1 3.77% 35.75MiB / 7.38GiB 280MB / 970MB
flash-cloud-bench-redis-1 10.28% 52.36MiB / 7.38GiB 1.07GB / 2.01GB
flash-cloud-bench-pgbouncer-1 5.39% 1.582MiB / 7.38GiB 474MB / 473MB
flash-cloud-bench-postgres-1 99.48% 160MiB / 7.38GiB 160MB / 324MB
flash-cloud-bench-kafka-1 68.47% 972.8MiB / 7.38GiB 11.5MB / 9.76MB
flash-cloud-bench-prometheus-1 0.00% 30.2MiB / 7.38GiB 4.07MB / 470kB
Wed Sep  9 01:36:03 AM UTC 2026
flash-cloud-bench-publisher-1 3.65% 34.95MiB / 7.38GiB 13.9MB / 20.3MB
flash-cloud-bench-simulator-1 3.23% 34.77MiB / 7.38GiB 15.8MB / 20MB
flash-cloud-bench-api-1 77.16% 97.08MiB / 7.38GiB 2.15GB / 1.39GB
flash-cloud-bench-consumer-1 8.19% 35.76MiB / 7.38GiB 17.9MB / 26.5MB
flash-cloud-bench-maintenance-1 10.87% 35.75MiB / 7.38GiB 286MB / 991MB
flash-cloud-bench-redis-1 16.13% 52.26MiB / 7.38GiB 1.09GB / 2.07GB
flash-cloud-bench-pgbouncer-1 6.07% 1.598MiB / 7.38GiB 485MB / 484MB
flash-cloud-bench-postgres-1 64.59% 162.5MiB / 7.38GiB 165MB / 332MB
flash-cloud-bench-kafka-1 2.52% 938.2MiB / 7.38GiB 11.8MB / 10.1MB
flash-cloud-bench-prometheus-1 0.34% 30.19MiB / 7.38GiB 4.2MB / 485kB
Wed Sep  9 01:36:15 AM UTC 2026
flash-cloud-bench-publisher-1 3.79% 34.95MiB / 7.38GiB 14.4MB / 20.9MB
flash-cloud-bench-simulator-1 2.65% 34.77MiB / 7.38GiB 16.2MB / 20.5MB
flash-cloud-bench-api-1 74.77% 97.68MiB / 7.38GiB 2.22GB / 1.44GB
flash-cloud-bench-consumer-1 5.40% 35.77MiB / 7.38GiB 18.6MB / 27.5MB
flash-cloud-bench-maintenance-1 11.93% 35.75MiB / 7.38GiB 293MB / 1.02GB
flash-cloud-bench-redis-1 15.05% 52.57MiB / 7.38GiB 1.12GB / 2.15GB
flash-cloud-bench-pgbouncer-1 7.14% 1.598MiB / 7.38GiB 498MB / 497MB
flash-cloud-bench-postgres-1 68.07% 163.2MiB / 7.38GiB 169MB / 341MB
flash-cloud-bench-kafka-1 153.32% 992.7MiB / 7.38GiB 12.3MB / 10.4MB
flash-cloud-bench-prometheus-1 0.01% 30.19MiB / 7.38GiB 4.29MB / 494kB
Wed Sep  9 01:36:27 AM UTC 2026
flash-cloud-bench-publisher-1 5.11% 34.95MiB / 7.38GiB 14.8MB / 21.5MB
flash-cloud-bench-simulator-1 2.70% 34.77MiB / 7.38GiB 16.6MB / 21MB
flash-cloud-bench-api-1 69.54% 98.37MiB / 7.38GiB 2.29GB / 1.48GB
flash-cloud-bench-consumer-1 4.49% 35.77MiB / 7.38GiB 19.2MB / 28.4MB
flash-cloud-bench-maintenance-1 16.29% 35.75MiB / 7.38GiB 300MB / 1.04GB
flash-cloud-bench-redis-1 49.69% 52.34MiB / 7.38GiB 1.15GB / 2.21GB
flash-cloud-bench-pgbouncer-1 7.26% 1.586MiB / 7.38GiB 511MB / 509MB
flash-cloud-bench-postgres-1 47.91% 163.7MiB / 7.38GiB 173MB / 349MB
flash-cloud-bench-kafka-1 161.06% 1008MiB / 7.38GiB 12.7MB / 10.8MB
flash-cloud-bench-prometheus-1 0.00% 30.3MiB / 7.38GiB 4.41MB / 505kB
Wed Sep  9 01:36:39 AM UTC 2026
flash-cloud-bench-publisher-1 4.09% 34.95MiB / 7.38GiB 15.3MB / 22.2MB
flash-cloud-bench-simulator-1 2.67% 34.77MiB / 7.38GiB 17MB / 21.4MB
flash-cloud-bench-api-1 76.34% 99.96MiB / 7.38GiB 2.36GB / 1.53GB
flash-cloud-bench-consumer-1 15.21% 35.77MiB / 7.38GiB 19.8MB / 29.2MB
flash-cloud-bench-maintenance-1 12.56% 35.75MiB / 7.38GiB 307MB / 1.06GB
flash-cloud-bench-redis-1 16.47% 52.48MiB / 7.38GiB 1.17GB / 2.28GB
flash-cloud-bench-pgbouncer-1 6.88% 1.605MiB / 7.38GiB 523MB / 521MB
flash-cloud-bench-postgres-1 76.45% 164.3MiB / 7.38GiB 178MB / 357MB
flash-cloud-bench-kafka-1 118.45% 1009MiB / 7.38GiB 13.1MB / 11.1MB
flash-cloud-bench-prometheus-1 0.00% 30.3MiB / 7.38GiB 4.51MB / 518kB
Wed Sep  9 01:36:51 AM UTC 2026
flash-cloud-bench-publisher-1 4.31% 34.95MiB / 7.38GiB 15.7MB / 22.9MB
flash-cloud-bench-simulator-1 2.87% 34.77MiB / 7.38GiB 17.3MB / 21.9MB
flash-cloud-bench-api-1 106.31% 99.5MiB / 7.38GiB 2.43GB / 1.57GB
flash-cloud-bench-consumer-1 6.93% 35.77MiB / 7.38GiB 20.4MB / 30.2MB
flash-cloud-bench-maintenance-1 14.45% 35.75MiB / 7.38GiB 314MB / 1.09GB
flash-cloud-bench-redis-1 17.39% 52.34MiB / 7.38GiB 1.2GB / 2.35GB
flash-cloud-bench-pgbouncer-1 7.52% 1.586MiB / 7.38GiB 535MB / 534MB
flash-cloud-bench-postgres-1 70.57% 164.8MiB / 7.38GiB 182MB / 365MB
flash-cloud-bench-kafka-1 76.76% 939.4MiB / 7.38GiB 13.5MB / 11.5MB
flash-cloud-bench-prometheus-1 0.00% 30.3MiB / 7.38GiB 4.6MB / 527kB
Wed Sep  9 01:37:03 AM UTC 2026
flash-cloud-bench-publisher-1 5.09% 34.95MiB / 7.38GiB 16.1MB / 23.5MB
flash-cloud-bench-simulator-1 2.92% 34.77MiB / 7.38GiB 17.7MB / 22.4MB
flash-cloud-bench-api-1 73.14% 100MiB / 7.38GiB 2.51GB / 1.62GB
flash-cloud-bench-consumer-1 7.29% 35.77MiB / 7.38GiB 21.1MB / 31.1MB
flash-cloud-bench-maintenance-1 16.69% 35.75MiB / 7.38GiB 320MB / 1.11GB
flash-cloud-bench-redis-1 9.34% 52.44MiB / 7.38GiB 1.22GB / 2.42GB
flash-cloud-bench-pgbouncer-1 5.37% 1.602MiB / 7.38GiB 547MB / 545MB
flash-cloud-bench-postgres-1 99.96% 167.3MiB / 7.38GiB 186MB / 372MB
flash-cloud-bench-kafka-1 68.63% 941.3MiB / 7.38GiB 13.9MB / 11.8MB
flash-cloud-bench-prometheus-1 0.18% 30.31MiB / 7.38GiB 4.73MB / 541kB
Wed Sep  9 01:37:15 AM UTC 2026
flash-cloud-bench-publisher-1 4.22% 34.95MiB / 7.38GiB 16.5MB / 24.1MB
flash-cloud-bench-simulator-1 3.11% 34.77MiB / 7.38GiB 18.1MB / 22.9MB
flash-cloud-bench-api-1 77.93% 102.1MiB / 7.38GiB 2.58GB / 1.66GB
flash-cloud-bench-consumer-1 7.10% 35.77MiB / 7.38GiB 21.7MB / 32MB
flash-cloud-bench-maintenance-1 3.15% 35.75MiB / 7.38GiB 326MB / 1.13GB
flash-cloud-bench-redis-1 11.23% 52.69MiB / 7.38GiB 1.25GB / 2.49GB
flash-cloud-bench-pgbouncer-1 5.87% 1.598MiB / 7.38GiB 558MB / 557MB
flash-cloud-bench-postgres-1 94.35% 168MiB / 7.38GiB 191MB / 380MB
flash-cloud-bench-kafka-1 65.37% 952.2MiB / 7.38GiB 14.3MB / 12.2MB
flash-cloud-bench-prometheus-1 0.10% 30.3MiB / 7.38GiB 4.85MB / 551kB
Wed Sep  9 01:37:28 AM UTC 2026
flash-cloud-bench-publisher-1 4.32% 34.95MiB / 7.38GiB 17MB / 24.8MB
flash-cloud-bench-simulator-1 3.23% 34.77MiB / 7.38GiB 18.5MB / 23.3MB
flash-cloud-bench-api-1 75.64% 101.3MiB / 7.38GiB 2.64GB / 1.71GB
flash-cloud-bench-consumer-1 5.84% 35.78MiB / 7.38GiB 22.3MB / 32.9MB
flash-cloud-bench-maintenance-1 9.92% 35.75MiB / 7.38GiB 332MB / 1.15GB
flash-cloud-bench-redis-1 30.60% 55.31MiB / 7.38GiB 1.28GB / 2.55GB
flash-cloud-bench-pgbouncer-1 6.59% 1.844MiB / 7.38GiB 571MB / 569MB
flash-cloud-bench-postgres-1 84.27% 168.6MiB / 7.38GiB 195MB / 388MB
flash-cloud-bench-kafka-1 21.68% 940.5MiB / 7.38GiB 14.7MB / 12.5MB
flash-cloud-bench-prometheus-1 0.36% 30.3MiB / 7.38GiB 4.95MB / 565kB
Wed Sep  9 01:37:40 AM UTC 2026
flash-cloud-bench-publisher-1 4.43% 34.95MiB / 7.38GiB 17.4MB / 25.4MB
flash-cloud-bench-simulator-1 2.98% 34.77MiB / 7.38GiB 18.8MB / 23.8MB
flash-cloud-bench-api-1 79.80% 102.9MiB / 7.38GiB 2.71GB / 1.75GB
flash-cloud-bench-consumer-1 6.38% 35.79MiB / 7.38GiB 22.9MB / 33.9MB
flash-cloud-bench-maintenance-1 5.21% 35.75MiB / 7.38GiB 339MB / 1.17GB
flash-cloud-bench-redis-1 20.40% 52.53MiB / 7.38GiB 1.3GB / 2.62GB
flash-cloud-bench-pgbouncer-1 8.03% 1.605MiB / 7.38GiB 583MB / 581MB
flash-cloud-bench-postgres-1 75.19% 169.1MiB / 7.38GiB 200MB / 397MB
flash-cloud-bench-kafka-1 2.90% 940.7MiB / 7.38GiB 15.1MB / 12.8MB
flash-cloud-bench-prometheus-1 0.00% 30.3MiB / 7.38GiB 5.04MB / 574kB
Wed Sep  9 01:37:52 AM UTC 2026
flash-cloud-bench-publisher-1 3.86% 34.95MiB / 7.38GiB 17.9MB / 26.1MB
flash-cloud-bench-simulator-1 3.20% 34.77MiB / 7.38GiB 19.2MB / 24.3MB
flash-cloud-bench-api-1 77.44% 103.4MiB / 7.38GiB 2.78GB / 1.79GB
flash-cloud-bench-consumer-1 5.15% 35.79MiB / 7.38GiB 23.5MB / 34.8MB
flash-cloud-bench-maintenance-1 5.14% 35.75MiB / 7.38GiB 345MB / 1.2GB
flash-cloud-bench-redis-1 23.36% 52.32MiB / 7.38GiB 1.33GB / 2.69GB
flash-cloud-bench-pgbouncer-1 8.08% 1.586MiB / 7.38GiB 595MB / 593MB
flash-cloud-bench-postgres-1 69.48% 169.6MiB / 7.38GiB 204MB / 405MB
flash-cloud-bench-kafka-1 3.40% 940.7MiB / 7.38GiB 15.5MB / 13.2MB
flash-cloud-bench-prometheus-1 0.00% 30.3MiB / 7.38GiB 5.16MB / 585kB
Wed Sep  9 01:38:04 AM UTC 2026
flash-cloud-bench-publisher-1 3.93% 34.96MiB / 7.38GiB 18.3MB / 26.7MB
flash-cloud-bench-simulator-1 3.21% 34.77MiB / 7.38GiB 19.6MB / 24.7MB
flash-cloud-bench-api-1 76.16% 104.8MiB / 7.38GiB 2.85GB / 1.84GB
flash-cloud-bench-consumer-1 6.33% 35.8MiB / 7.38GiB 24.1MB / 35.7MB
flash-cloud-bench-maintenance-1 13.09% 35.75MiB / 7.38GiB 353MB / 1.22GB
flash-cloud-bench-redis-1 18.59% 52.51MiB / 7.38GiB 1.35GB / 2.76GB
flash-cloud-bench-pgbouncer-1 6.77% 1.613MiB / 7.38GiB 607MB / 605MB
flash-cloud-bench-postgres-1 89.00% 171.9MiB / 7.38GiB 208MB / 412MB
flash-cloud-bench-kafka-1 2.30% 941.1MiB / 7.38GiB 15.9MB / 13.5MB
flash-cloud-bench-prometheus-1 0.42% 30.32MiB / 7.38GiB 5.26MB / 598kB
Wed Sep  9 01:38:16 AM UTC 2026
flash-cloud-bench-publisher-1 4.85% 34.96MiB / 7.38GiB 18.7MB / 27.3MB
flash-cloud-bench-simulator-1 3.21% 34.77MiB / 7.38GiB 20MB / 25.2MB
flash-cloud-bench-api-1 83.46% 116.1MiB / 7.38GiB 2.92GB / 1.88GB
flash-cloud-bench-consumer-1 5.96% 35.8MiB / 7.38GiB 24.7MB / 36.6MB
flash-cloud-bench-maintenance-1 15.31% 35.75MiB / 7.38GiB 359MB / 1.24GB
flash-cloud-bench-redis-1 17.45% 52.65MiB / 7.38GiB 1.38GB / 2.82GB
flash-cloud-bench-pgbouncer-1 7.77% 1.605MiB / 7.38GiB 619MB / 617MB
flash-cloud-bench-postgres-1 83.13% 172.3MiB / 7.38GiB 213MB / 420MB
flash-cloud-bench-kafka-1 2.41% 941.9MiB / 7.38GiB 16.3MB / 13.9MB
flash-cloud-bench-prometheus-1 0.00% 30.37MiB / 7.38GiB 5.35MB / 607kB
Wed Sep  9 01:38:28 AM UTC 2026
flash-cloud-bench-publisher-1 4.90% 34.96MiB / 7.38GiB 19.1MB / 27.9MB
flash-cloud-bench-simulator-1 2.86% 34.78MiB / 7.38GiB 20.3MB / 25.7MB
flash-cloud-bench-api-1 79.73% 106MiB / 7.38GiB 2.99GB / 1.93GB
flash-cloud-bench-consumer-1 7.47% 35.8MiB / 7.38GiB 25.4MB / 37.5MB
flash-cloud-bench-maintenance-1 9.41% 35.75MiB / 7.38GiB 366MB / 1.27GB
flash-cloud-bench-redis-1 16.01% 52.64MiB / 7.38GiB 1.41GB / 2.89GB
flash-cloud-bench-pgbouncer-1 6.46% 1.582MiB / 7.38GiB 631MB / 629MB
flash-cloud-bench-postgres-1 92.12% 172.9MiB / 7.38GiB 217MB / 428MB
flash-cloud-bench-kafka-1 2.76% 942.6MiB / 7.38GiB 16.7MB / 14.2MB
flash-cloud-bench-prometheus-1 0.22% 30.41MiB / 7.38GiB 5.48MB / 620kB
Wed Sep  9 01:38:40 AM UTC 2026
flash-cloud-bench-publisher-1 3.74% 34.96MiB / 7.38GiB 19.6MB / 28.5MB
flash-cloud-bench-simulator-1 3.15% 34.78MiB / 7.38GiB 20.7MB / 26.2MB
flash-cloud-bench-api-1 95.79% 106.4MiB / 7.38GiB 3.06GB / 1.97GB
flash-cloud-bench-consumer-1 5.24% 35.8MiB / 7.38GiB 26MB / 38.4MB
flash-cloud-bench-maintenance-1 21.93% 35.75MiB / 7.38GiB 373MB / 1.29GB
flash-cloud-bench-redis-1 25.23% 52.45MiB / 7.38GiB 1.43GB / 2.96GB
flash-cloud-bench-pgbouncer-1 8.36% 1.586MiB / 7.38GiB 643MB / 641MB
flash-cloud-bench-postgres-1 60.41% 173.4MiB / 7.38GiB 221MB / 437MB
flash-cloud-bench-kafka-1 2.04% 944.2MiB / 7.38GiB 17.1MB / 14.6MB
flash-cloud-bench-prometheus-1 0.00% 30.47MiB / 7.38GiB 5.57MB / 631kB
Wed Sep  9 01:38:52 AM UTC 2026
flash-cloud-bench-publisher-1 5.06% 35.21MiB / 7.38GiB 20MB / 29.2MB
flash-cloud-bench-simulator-1 3.34% 34.78MiB / 7.38GiB 21.1MB / 26.6MB
flash-cloud-bench-api-1 78.13% 106.2MiB / 7.38GiB 3.13GB / 2.02GB
flash-cloud-bench-consumer-1 7.00% 35.8MiB / 7.38GiB 26.6MB / 39.3MB
flash-cloud-bench-maintenance-1 3.61% 35.75MiB / 7.38GiB 379MB / 1.31GB
flash-cloud-bench-redis-1 11.94% 52.28MiB / 7.38GiB 1.46GB / 3.03GB
flash-cloud-bench-pgbouncer-1 5.33% 1.602MiB / 7.38GiB 655MB / 653MB
flash-cloud-bench-postgres-1 103.47% 173.9MiB / 7.38GiB 226MB / 444MB
flash-cloud-bench-kafka-1 3.58% 942.9MiB / 7.38GiB 17.5MB / 14.9MB
flash-cloud-bench-prometheus-1 0.22% 30.54MiB / 7.38GiB 5.7MB / 644kB
Wed Sep  9 01:39:05 AM UTC 2026
flash-cloud-bench-publisher-1 3.56% 34.96MiB / 7.38GiB 20.4MB / 29.8MB
flash-cloud-bench-simulator-1 3.42% 34.78MiB / 7.38GiB 21.4MB / 27.1MB
flash-cloud-bench-api-1 104.82% 119.1MiB / 7.38GiB 3.2GB / 2.06GB
flash-cloud-bench-consumer-1 5.53% 35.81MiB / 7.38GiB 27.2MB / 40.2MB
flash-cloud-bench-maintenance-1 22.34% 35.75MiB / 7.38GiB 386MB / 1.34GB
flash-cloud-bench-redis-1 24.51% 52.57MiB / 7.38GiB 1.49GB / 3.09GB
flash-cloud-bench-pgbouncer-1 8.67% 1.59MiB / 7.38GiB 667MB / 666MB
flash-cloud-bench-postgres-1 58.52% 174.5MiB / 7.38GiB 230MB / 453MB
flash-cloud-bench-kafka-1 1.95% 942.9MiB / 7.38GiB 17.9MB / 15.2MB
flash-cloud-bench-prometheus-1 0.02% 30.57MiB / 7.38GiB 5.79MB / 654kB
Wed Sep  9 01:39:17 AM UTC 2026
flash-cloud-bench-publisher-1 3.59% 34.96MiB / 7.38GiB 20.8MB / 30.3MB
flash-cloud-bench-simulator-1 3.15% 34.78MiB / 7.38GiB 21.8MB / 27.6MB
flash-cloud-bench-api-1 82.28% 105.3MiB / 7.38GiB 3.27GB / 2.11GB
flash-cloud-bench-consumer-1 7.07% 35.82MiB / 7.38GiB 27.8MB / 41.1MB
flash-cloud-bench-maintenance-1 3.72% 35.75MiB / 7.38GiB 393MB / 1.36GB
flash-cloud-bench-redis-1 13.17% 52.45MiB / 7.38GiB 1.51GB / 3.16GB
flash-cloud-bench-pgbouncer-1 5.13% 1.598MiB / 7.38GiB 679MB / 677MB
flash-cloud-bench-postgres-1 104.07% 175.2MiB / 7.38GiB 234MB / 460MB
flash-cloud-bench-kafka-1 2.58% 942.9MiB / 7.38GiB 18.3MB / 15.6MB
flash-cloud-bench-prometheus-1 0.00% 30.58MiB / 7.38GiB 5.92MB / 666kB
Wed Sep  9 01:39:29 AM UTC 2026
flash-cloud-bench-publisher-1 2.89% 34.96MiB / 7.38GiB 21.3MB / 31MB
flash-cloud-bench-simulator-1 3.45% 34.79MiB / 7.38GiB 22.2MB / 28MB
flash-cloud-bench-api-1 76.33% 105.8MiB / 7.38GiB 3.34GB / 2.15GB
flash-cloud-bench-consumer-1 4.45% 35.82MiB / 7.38GiB 28.4MB / 42MB
flash-cloud-bench-maintenance-1 23.40% 35.75MiB / 7.38GiB 400MB / 1.38GB
flash-cloud-bench-redis-1 24.70% 52.47MiB / 7.38GiB 1.54GB / 3.23GB
flash-cloud-bench-pgbouncer-1 8.48% 1.598MiB / 7.38GiB 691MB / 690MB
flash-cloud-bench-postgres-1 59.63% 175.7MiB / 7.38GiB 239MB / 469MB
flash-cloud-bench-kafka-1 1.68% 943.1MiB / 7.38GiB 18.7MB / 15.9MB
flash-cloud-bench-prometheus-1 0.37% 30.61MiB / 7.38GiB 6.01MB / 678kB
Wed Sep  9 01:39:41 AM UTC 2026
flash-cloud-bench-publisher-1 3.77% 34.95MiB / 7.38GiB 21.7MB / 31.6MB
flash-cloud-bench-simulator-1 2.86% 34.79MiB / 7.38GiB 22.6MB / 28.5MB
flash-cloud-bench-api-1 83.37% 106.4MiB / 7.38GiB 3.41GB / 2.19GB
flash-cloud-bench-consumer-1 7.50% 35.82MiB / 7.38GiB 29MB / 42.9MB
flash-cloud-bench-maintenance-1 3.71% 35.75MiB / 7.38GiB 406MB / 1.4GB
flash-cloud-bench-redis-1 12.53% 52.54MiB / 7.38GiB 1.56GB / 3.29GB
flash-cloud-bench-pgbouncer-1 5.39% 1.605MiB / 7.38GiB 703MB / 701MB
flash-cloud-bench-postgres-1 105.75% 176.2MiB / 7.38GiB 243MB / 476MB
flash-cloud-bench-kafka-1 2.57% 943.2MiB / 7.38GiB 19.1MB / 16.3MB
flash-cloud-bench-prometheus-1 0.23% 30.63MiB / 7.38GiB 6.14MB / 689kB
Wed Sep  9 01:39:53 AM UTC 2026
flash-cloud-bench-publisher-1 3.73% 34.95MiB / 7.38GiB 22.2MB / 32.3MB
flash-cloud-bench-simulator-1 3.23% 34.79MiB / 7.38GiB 22.9MB / 29MB
flash-cloud-bench-api-1 110.10% 105MiB / 7.38GiB 3.48GB / 2.24GB
flash-cloud-bench-consumer-1 4.93% 35.82MiB / 7.38GiB 29.6MB / 43.8MB
flash-cloud-bench-maintenance-1 21.56% 35.75MiB / 7.38GiB 413MB / 1.43GB
flash-cloud-bench-redis-1 23.14% 52.47MiB / 7.38GiB 1.59GB / 3.36GB
flash-cloud-bench-pgbouncer-1 8.31% 1.582MiB / 7.38GiB 716MB / 714MB
flash-cloud-bench-postgres-1 60.47% 176.7MiB / 7.38GiB 247MB / 485MB
flash-cloud-bench-kafka-1 1.98% 943.2MiB / 7.38GiB 19.5MB / 16.6MB
flash-cloud-bench-prometheus-1 0.00% 30.66MiB / 7.38GiB 6.23MB / 698kB
Wed Sep  9 01:40:05 AM UTC 2026
flash-cloud-bench-publisher-1 4.37% 34.96MiB / 7.38GiB 22.6MB / 32.9MB
flash-cloud-bench-simulator-1 3.14% 34.78MiB / 7.38GiB 23.3MB / 29.5MB
flash-cloud-bench-api-1 82.74% 105.9MiB / 7.38GiB 3.55GB / 2.28GB
flash-cloud-bench-consumer-1 6.12% 35.82MiB / 7.38GiB 30.3MB / 44.7MB
flash-cloud-bench-maintenance-1 11.06% 35.75MiB / 7.38GiB 419MB / 1.45GB
flash-cloud-bench-redis-1 17.59% 52.48MiB / 7.38GiB 1.62GB / 3.43GB
flash-cloud-bench-pgbouncer-1 6.52% 1.59MiB / 7.38GiB 727MB / 725MB
flash-cloud-bench-postgres-1 86.76% 179.2MiB / 7.38GiB 252MB / 492MB
