Tue Sep  8 04:55:28 PM UTC 2026
flash-cloud-bench-kafka-1 45.77% 956.4MiB / 7.38GiB 13.5MB / 11.4MB
flash-cloud-bench-prometheus-1 0.01% 91.82MiB / 7.38GiB 3.49MB / 511kB
Tue Sep  8 05:01:06 PM UTC 2026
flash-cloud-bench-api-1 115.81% 103MiB / 7.38GiB 2.1GB / 1.37GB
flash-cloud-bench-redis-1 23.81% 64.27MiB / 7.38GiB 1.09GB / 2.03GB
flash-cloud-bench-consumer-1 8.48% 34.84MiB / 7.38GiB 20.9MB / 30.8MB
flash-cloud-bench-publisher-1 5.46% 34.91MiB / 7.38GiB 16.3MB / 23.8MB
flash-cloud-bench-simulator-1 2.81% 35.61MiB / 7.38GiB 17.3MB / 21.9MB
flash-cloud-bench-maintenance-1 20.27% 34.8MiB / 7.38GiB 292MB / 998MB
flash-cloud-bench-pgbouncer-1 8.48% 2.898MiB / 7.38GiB 510MB / 509MB
flash-cloud-bench-postgres-1 64.21% 174.4MiB / 7.38GiB 179MB / 343MB
flash-cloud-bench-kafka-1 11.10% 975.2MiB / 7.38GiB 13.9MB / 11.8MB
flash-cloud-bench-prometheus-1 0.20% 91.83MiB / 7.38GiB 3.59MB / 522kB
Tue Sep  8 05:01:18 PM UTC 2026
flash-cloud-bench-api-1 76.92% 103.3MiB / 7.38GiB 2.17GB / 1.42GB
flash-cloud-bench-redis-1 21.89% 64.24MiB / 7.38GiB 1.11GB / 2.1GB
flash-cloud-bench-consumer-1 5.82% 34.85MiB / 7.38GiB 21.5MB / 31.8MB
flash-cloud-bench-publisher-1 3.82% 34.92MiB / 7.38GiB 16.8MB / 24.5MB
flash-cloud-bench-simulator-1 3.53% 35.61MiB / 7.38GiB 17.7MB / 22.3MB
flash-cloud-bench-maintenance-1 19.31% 34.8MiB / 7.38GiB 298MB / 1.02GB
flash-cloud-bench-pgbouncer-1 7.83% 2.914MiB / 7.38GiB 522MB / 520MB
flash-cloud-bench-postgres-1 72.37% 177.1MiB / 7.38GiB 183MB / 350MB
flash-cloud-bench-kafka-1 124.91% 1.04GiB / 7.38GiB 14.2MB / 12.1MB
flash-cloud-bench-prometheus-1 0.34% 91.83MiB / 7.38GiB 3.66MB / 534kB
Tue Sep  8 05:01:30 PM UTC 2026
flash-cloud-bench-api-1 75.54% 104.8MiB / 7.38GiB 2.23GB / 1.45GB
flash-cloud-bench-redis-1 23.57% 64.35MiB / 7.38GiB 1.14GB / 2.16GB
flash-cloud-bench-consumer-1 7.96% 34.85MiB / 7.38GiB 22.1MB / 32.7MB
flash-cloud-bench-publisher-1 3.55% 34.92MiB / 7.38GiB 17.2MB / 25.1MB
flash-cloud-bench-simulator-1 3.15% 35.61MiB / 7.38GiB 18.1MB / 22.8MB
flash-cloud-bench-maintenance-1 21.31% 34.8MiB / 7.38GiB 305MB / 1.04GB
flash-cloud-bench-pgbouncer-1 8.15% 2.918MiB / 7.38GiB 534MB / 533MB
flash-cloud-bench-postgres-1 70.46% 177.6MiB / 7.38GiB 187MB / 358MB
flash-cloud-bench-kafka-1 1.95% 995.2MiB / 7.38GiB 14.7MB / 12.5MB
flash-cloud-bench-prometheus-1 0.01% 91.84MiB / 7.38GiB 3.73MB / 544kB
Tue Sep  8 05:01:42 PM UTC 2026
flash-cloud-bench-api-1 77.90% 106.5MiB / 7.38GiB 2.3GB / 1.5GB
flash-cloud-bench-redis-1 13.67% 64.31MiB / 7.38GiB 1.17GB / 2.22GB
flash-cloud-bench-consumer-1 7.17% 34.85MiB / 7.38GiB 22.7MB / 33.6MB
flash-cloud-bench-publisher-1 4.83% 34.93MiB / 7.38GiB 17.7MB / 25.8MB
flash-cloud-bench-simulator-1 3.12% 35.61MiB / 7.38GiB 18.4MB / 23.3MB
flash-cloud-bench-maintenance-1 6.19% 34.8MiB / 7.38GiB 311MB / 1.06GB
flash-cloud-bench-pgbouncer-1 5.93% 2.887MiB / 7.38GiB 546MB / 544MB
flash-cloud-bench-postgres-1 102.52% 178.5MiB / 7.38GiB 191MB / 366MB
flash-cloud-bench-kafka-1 2.52% 995.4MiB / 7.38GiB 15.1MB / 12.8MB
flash-cloud-bench-prometheus-1 0.21% 95.86MiB / 7.38GiB 3.83MB / 557kB
Tue Sep  8 05:01:54 PM UTC 2026
flash-cloud-bench-api-1 115.16% 108.6MiB / 7.38GiB 2.37GB / 1.55GB
flash-cloud-bench-redis-1 24.61% 64.28MiB / 7.38GiB 1.19GB / 2.29GB
flash-cloud-bench-consumer-1 9.89% 34.86MiB / 7.38GiB 23.3MB / 34.5MB
flash-cloud-bench-publisher-1 4.11% 34.92MiB / 7.38GiB 18.1MB / 26.4MB
flash-cloud-bench-simulator-1 3.13% 35.61MiB / 7.38GiB 18.8MB / 23.8MB
flash-cloud-bench-maintenance-1 20.83% 34.8MiB / 7.38GiB 318MB / 1.09GB
flash-cloud-bench-pgbouncer-1 8.23% 2.902MiB / 7.38GiB 558MB / 556MB
flash-cloud-bench-postgres-1 60.24% 179.1MiB / 7.38GiB 196MB / 374MB
flash-cloud-bench-kafka-1 2.15% 995.5MiB / 7.38GiB 15.5MB / 13.1MB
flash-cloud-bench-prometheus-1 0.14% 95.93MiB / 7.38GiB 3.9MB / 567kB
Tue Sep  8 05:02:06 PM UTC 2026
flash-cloud-bench-api-1 83.47% 110.1MiB / 7.38GiB 2.45GB / 1.59GB
flash-cloud-bench-redis-1 24.55% 64.3MiB / 7.38GiB 1.22GB / 2.36GB
flash-cloud-bench-consumer-1 7.13% 34.86MiB / 7.38GiB 23.9MB / 35.4MB
flash-cloud-bench-publisher-1 3.85% 34.93MiB / 7.38GiB 18.5MB / 27MB
flash-cloud-bench-simulator-1 3.12% 35.61MiB / 7.38GiB 19.2MB / 24.2MB
flash-cloud-bench-maintenance-1 20.21% 34.8MiB / 7.38GiB 325MB / 1.11GB
flash-cloud-bench-pgbouncer-1 7.96% 2.898MiB / 7.38GiB 570MB / 569MB
flash-cloud-bench-postgres-1 66.78% 179.8MiB / 7.38GiB 200MB / 383MB
flash-cloud-bench-kafka-1 6.18% 995.6MiB / 7.38GiB 15.9MB / 13.5MB
flash-cloud-bench-prometheus-1 0.00% 95.93MiB / 7.38GiB 3.97MB / 576kB
Tue Sep  8 05:02:19 PM UTC 2026
flash-cloud-bench-api-1 75.85% 116.4MiB / 7.38GiB 2.52GB / 1.64GB
flash-cloud-bench-redis-1 18.18% 64.43MiB / 7.38GiB 1.24GB / 2.43GB
flash-cloud-bench-consumer-1 6.08% 34.86MiB / 7.38GiB 24.5MB / 36.3MB
flash-cloud-bench-publisher-1 3.87% 34.93MiB / 7.38GiB 18.9MB / 27.6MB
flash-cloud-bench-simulator-1 2.96% 35.61MiB / 7.38GiB 19.6MB / 24.7MB
flash-cloud-bench-maintenance-1 14.60% 34.8MiB / 7.38GiB 331MB / 1.13GB
flash-cloud-bench-pgbouncer-1 7.26% 2.883MiB / 7.38GiB 581MB / 580MB
flash-cloud-bench-postgres-1 80.01% 182.5MiB / 7.38GiB 204MB / 390MB
flash-cloud-bench-kafka-1 2.07% 995.7MiB / 7.38GiB 16.3MB / 13.8MB
flash-cloud-bench-prometheus-1 0.36% 95.93MiB / 7.38GiB 4.07MB / 590kB
Tue Sep  8 05:02:31 PM UTC 2026
flash-cloud-bench-api-1 74.26% 117MiB / 7.38GiB 2.58GB / 1.68GB
flash-cloud-bench-redis-1 15.41% 64.33MiB / 7.38GiB 1.27GB / 2.49GB
flash-cloud-bench-consumer-1 7.20% 34.86MiB / 7.38GiB 25.1MB / 37.2MB
flash-cloud-bench-publisher-1 5.16% 34.93MiB / 7.38GiB 19.3MB / 28.2MB
flash-cloud-bench-simulator-1 3.50% 35.61MiB / 7.38GiB 19.9MB / 25.2MB
flash-cloud-bench-maintenance-1 9.24% 34.8MiB / 7.38GiB 337MB / 1.15GB
flash-cloud-bench-pgbouncer-1 6.24% 2.898MiB / 7.38GiB 593MB / 591MB
flash-cloud-bench-postgres-1 91.66% 183MiB / 7.38GiB 209MB / 398MB
flash-cloud-bench-kafka-1 2.73% 995.8MiB / 7.38GiB 16.7MB / 14.2MB
flash-cloud-bench-prometheus-1 0.20% 95.93MiB / 7.38GiB 4.16MB / 601kB
Tue Sep  8 05:02:43 PM UTC 2026
flash-cloud-bench-api-1 106.68% 116.9MiB / 7.38GiB 2.65GB / 1.72GB
flash-cloud-bench-redis-1 24.04% 64.31MiB / 7.38GiB 1.3GB / 2.56GB
flash-cloud-bench-consumer-1 4.72% 34.86MiB / 7.38GiB 25.7MB / 38.1MB
flash-cloud-bench-publisher-1 3.67% 34.93MiB / 7.38GiB 19.8MB / 28.9MB
flash-cloud-bench-simulator-1 3.54% 35.61MiB / 7.38GiB 20.3MB / 25.6MB
flash-cloud-bench-maintenance-1 21.85% 34.8MiB / 7.38GiB 344MB / 1.18GB
flash-cloud-bench-pgbouncer-1 8.01% 2.895MiB / 7.38GiB 606MB / 604MB
flash-cloud-bench-postgres-1 58.41% 183.7MiB / 7.38GiB 213MB / 406MB
flash-cloud-bench-kafka-1 1.78% 995.8MiB / 7.38GiB 17.1MB / 14.5MB
flash-cloud-bench-prometheus-1 0.00% 95.93MiB / 7.38GiB 4.23MB / 611kB
Tue Sep  8 05:02:55 PM UTC 2026
flash-cloud-bench-api-1 80.68% 117.7MiB / 7.38GiB 2.72GB / 1.77GB
flash-cloud-bench-redis-1 14.74% 64.36MiB / 7.38GiB 1.32GB / 2.63GB
flash-cloud-bench-consumer-1 7.22% 34.86MiB / 7.38GiB 26.4MB / 39MB
flash-cloud-bench-publisher-1 4.22% 34.93MiB / 7.38GiB 20.2MB / 29.5MB
flash-cloud-bench-simulator-1 3.12% 35.61MiB / 7.38GiB 20.7MB / 26.1MB
flash-cloud-bench-maintenance-1 8.27% 34.8MiB / 7.38GiB 350MB / 1.2GB
flash-cloud-bench-pgbouncer-1 6.40% 2.891MiB / 7.38GiB 617MB / 615MB
flash-cloud-bench-postgres-1 93.42% 184.3MiB / 7.38GiB 217MB / 413MB
flash-cloud-bench-kafka-1 2.37% 995.9MiB / 7.38GiB 17.5MB / 14.9MB
flash-cloud-bench-prometheus-1 0.01% 95.93MiB / 7.38GiB 4.31MB / 623kB
Tue Sep  8 05:03:07 PM UTC 2026
flash-cloud-bench-api-1 81.80% 117.3MiB / 7.38GiB 2.79GB / 1.81GB
flash-cloud-bench-redis-1 23.71% 64.29MiB / 7.38GiB 1.35GB / 2.69GB
flash-cloud-bench-consumer-1 9.46% 34.86MiB / 7.38GiB 27MB / 39.9MB
flash-cloud-bench-publisher-1 4.38% 34.93MiB / 7.38GiB 20.6MB / 30MB
flash-cloud-bench-simulator-1 2.88% 35.61MiB / 7.38GiB 21.1MB / 26.6MB
flash-cloud-bench-maintenance-1 22.49% 34.85MiB / 7.38GiB 357MB / 1.22GB
flash-cloud-bench-pgbouncer-1 8.44% 2.887MiB / 7.38GiB 629MB / 628MB
flash-cloud-bench-postgres-1 60.68% 184.8MiB / 7.38GiB 222MB / 422MB
flash-cloud-bench-kafka-1 1.82% 996.2MiB / 7.38GiB 17.9MB / 15.2MB
flash-cloud-bench-prometheus-1 0.00% 95.94MiB / 7.38GiB 4.4MB / 634kB
Tue Sep  8 05:03:19 PM UTC 2026
flash-cloud-bench-api-1 71.47% 117.5MiB / 7.38GiB 2.85GB / 1.85GB
flash-cloud-bench-redis-1 8.64% 64.45MiB / 7.38GiB 1.37GB / 2.75GB
flash-cloud-bench-consumer-1 4.86% 34.86MiB / 7.38GiB 27.6MB / 40.8MB
flash-cloud-bench-publisher-1 5.41% 34.93MiB / 7.38GiB 21MB / 30.7MB
flash-cloud-bench-simulator-1 3.41% 35.61MiB / 7.38GiB 21.4MB / 27MB
flash-cloud-bench-maintenance-1 4.05% 34.85MiB / 7.38GiB 363MB / 1.24GB
flash-cloud-bench-pgbouncer-1 5.57% 2.887MiB / 7.38GiB 640MB / 638MB
flash-cloud-bench-postgres-1 109.89% 187.4MiB / 7.38GiB 226MB / 428MB
flash-cloud-bench-kafka-1 2.52% 996MiB / 7.38GiB 18.3MB / 15.5MB
flash-cloud-bench-prometheus-1 0.01% 95.94MiB / 7.38GiB 4.48MB / 646kB
Tue Sep  8 05:03:31 PM UTC 2026
flash-cloud-bench-api-1 103.47% 118.8MiB / 7.38GiB 2.92GB / 1.9GB
flash-cloud-bench-redis-1 14.69% 64.34MiB / 7.38GiB 1.4GB / 2.82GB
flash-cloud-bench-consumer-1 7.43% 34.86MiB / 7.38GiB 28.2MB / 41.7MB
flash-cloud-bench-publisher-1 4.18% 34.93MiB / 7.38GiB 21.5MB / 31.3MB
flash-cloud-bench-simulator-1 3.25% 35.61MiB / 7.38GiB 21.8MB / 27.5MB
flash-cloud-bench-maintenance-1 12.11% 34.85MiB / 7.38GiB 370MB / 1.27GB
flash-cloud-bench-pgbouncer-1 6.62% 2.914MiB / 7.38GiB 653MB / 651MB
flash-cloud-bench-postgres-1 84.59% 188MiB / 7.38GiB 230MB / 438MB
flash-cloud-bench-kafka-1 2.15% 996.1MiB / 7.38GiB 18.7MB / 15.9MB
flash-cloud-bench-prometheus-1 0.01% 95.94MiB / 7.38GiB 4.54MB / 655kB
Tue Sep  8 05:03:43 PM UTC 2026
flash-cloud-bench-api-1 84.59% 118.7MiB / 7.38GiB 2.99GB / 1.94GB
flash-cloud-bench-redis-1 22.79% 64.42MiB / 7.38GiB 1.42GB / 2.89GB
flash-cloud-bench-consumer-1 9.24% 34.87MiB / 7.38GiB 28.8MB / 42.6MB
flash-cloud-bench-publisher-1 3.89% 34.93MiB / 7.38GiB 21.9MB / 31.9MB
flash-cloud-bench-simulator-1 3.29% 35.61MiB / 7.38GiB 22.2MB / 28MB
flash-cloud-bench-maintenance-1 21.62% 34.85MiB / 7.38GiB 377MB / 1.29GB
flash-cloud-bench-pgbouncer-1 8.28% 2.898MiB / 7.38GiB 665MB / 663MB
flash-cloud-bench-postgres-1 61.02% 189MiB / 7.38GiB 235MB / 445MB
flash-cloud-bench-kafka-1 2.14% 997.2MiB / 7.38GiB 19.1MB / 16.2MB
flash-cloud-bench-prometheus-1 0.20% 95.94MiB / 7.38GiB 4.64MB / 668kB
Tue Sep  8 05:03:55 PM UTC 2026
flash-cloud-bench-api-1 80.13% 118.7MiB / 7.38GiB 3.06GB / 1.98GB
flash-cloud-bench-redis-1 10.12% 64.26MiB / 7.38GiB 1.45GB / 2.96GB
flash-cloud-bench-consumer-1 8.58% 34.88MiB / 7.38GiB 29.4MB / 43.5MB
flash-cloud-bench-publisher-1 6.06% 34.93MiB / 7.38GiB 22.3MB / 32.6MB
flash-cloud-bench-simulator-1 3.17% 35.61MiB / 7.38GiB 22.5MB / 28.5MB
flash-cloud-bench-maintenance-1 3.67% 34.86MiB / 7.38GiB 383MB / 1.31GB
flash-cloud-bench-pgbouncer-1 5.53% 2.887MiB / 7.38GiB 676MB / 674MB
flash-cloud-bench-postgres-1 110.64% 189.5MiB / 7.38GiB 239MB / 453MB
flash-cloud-bench-kafka-1 4.05% 997.5MiB / 7.38GiB 19.5MB / 16.6MB
flash-cloud-bench-prometheus-1 0.03% 95.94MiB / 7.38GiB 4.71MB / 679kB
Tue Sep  8 05:04:08 PM UTC 2026
flash-cloud-bench-api-1 75.36% 118.8MiB / 7.38GiB 3.13GB / 2.03GB
flash-cloud-bench-redis-1 19.10% 64.33MiB / 7.38GiB 1.48GB / 3.03GB
flash-cloud-bench-consumer-1 6.80% 34.88MiB / 7.38GiB 30MB / 44.4MB
flash-cloud-bench-publisher-1 4.09% 34.93MiB / 7.38GiB 22.8MB / 33.2MB
flash-cloud-bench-simulator-1 3.33% 35.61MiB / 7.38GiB 22.9MB / 28.9MB
flash-cloud-bench-maintenance-1 17.21% 34.85MiB / 7.38GiB 390MB / 1.33GB
flash-cloud-bench-pgbouncer-1 7.56% 2.918MiB / 7.38GiB 689MB / 687MB
flash-cloud-bench-postgres-1 78.68% 190MiB / 7.38GiB 243MB / 461MB
flash-cloud-bench-kafka-1 2.05% 997.6MiB / 7.38GiB 19.9MB / 16.9MB
flash-cloud-bench-prometheus-1 0.38% 95.95MiB / 7.38GiB 4.82MB / 692kB
Tue Sep  8 05:04:20 PM UTC 2026
flash-cloud-bench-api-1 97.93% 118.9MiB / 7.38GiB 3.21GB / 2.08GB
flash-cloud-bench-redis-1 18.72% 64.27MiB / 7.38GiB 1.5GB / 3.1GB
flash-cloud-bench-consumer-1 6.61% 34.88MiB / 7.38GiB 30.6MB / 45.3MB
flash-cloud-bench-publisher-1 4.50% 34.93MiB / 7.38GiB 23.2MB / 33.8MB
flash-cloud-bench-simulator-1 3.08% 35.61MiB / 7.38GiB 23.3MB / 29.4MB
flash-cloud-bench-maintenance-1 15.73% 34.85MiB / 7.38GiB 397MB / 1.36GB
flash-cloud-bench-pgbouncer-1 7.50% 2.902MiB / 7.38GiB 701MB / 700MB
flash-cloud-bench-postgres-1 82.18% 192.5MiB / 7.38GiB 248MB / 470MB
flash-cloud-bench-kafka-1 3.03% 997.9MiB / 7.38GiB 20.3MB / 17.2MB
flash-cloud-bench-prometheus-1 0.01% 95.95MiB / 7.38GiB 4.88MB / 701kB
Tue Sep  8 05:04:32 PM UTC 2026
flash-cloud-bench-api-1 75.73% 118.6MiB / 7.38GiB 3.28GB / 2.12GB
flash-cloud-bench-redis-1 15.10% 64.36MiB / 7.38GiB 1.53GB / 3.16GB
flash-cloud-bench-consumer-1 6.30% 34.88MiB / 7.38GiB 31.3MB / 46.2MB
flash-cloud-bench-publisher-1 3.87% 34.93MiB / 7.38GiB 23.6MB / 34.4MB
flash-cloud-bench-simulator-1 3.24% 35.61MiB / 7.38GiB 23.7MB / 29.9MB
flash-cloud-bench-maintenance-1 12.67% 34.85MiB / 7.38GiB 404MB / 1.38GB
flash-cloud-bench-pgbouncer-1 6.81% 2.879MiB / 7.38GiB 713MB / 712MB
flash-cloud-bench-postgres-1 88.59% 192.9MiB / 7.38GiB 252MB / 478MB
flash-cloud-bench-kafka-1 2.31% 998MiB / 7.38GiB 20.7MB / 17.6MB
flash-cloud-bench-prometheus-1 0.21% 95.94MiB / 7.38GiB 4.98MB / 712kB
Tue Sep  8 05:04:44 PM UTC 2026
flash-cloud-bench-api-1 77.92% 118.7MiB / 7.38GiB 3.34GB / 2.17GB
flash-cloud-bench-redis-1 9.94% 64.24MiB / 7.38GiB 1.56GB / 3.23GB
flash-cloud-bench-consumer-1 5.93% 34.89MiB / 7.38GiB 31.8MB / 47MB
flash-cloud-bench-publisher-1 4.90% 34.93MiB / 7.38GiB 24.1MB / 35.1MB
flash-cloud-bench-simulator-1 3.11% 35.61MiB / 7.38GiB 24MB / 30.3MB
flash-cloud-bench-maintenance-1 3.54% 34.85MiB / 7.38GiB 410MB / 1.4GB
flash-cloud-bench-pgbouncer-1 5.07% 2.895MiB / 7.38GiB 726MB / 724MB
flash-cloud-bench-postgres-1 108.98% 193.4MiB / 7.38GiB 257MB / 486MB
flash-cloud-bench-kafka-1 2.52% 998.2MiB / 7.38GiB 21.1MB / 17.9MB
flash-cloud-bench-prometheus-1 0.01% 95.96MiB / 7.38GiB 5.05MB / 725kB
Tue Sep  8 05:04:56 PM UTC 2026
flash-cloud-bench-api-1 78.17% 119MiB / 7.38GiB 3.41GB / 2.21GB
flash-cloud-bench-redis-1 23.35% 64.27MiB / 7.38GiB 1.58GB / 3.3GB
flash-cloud-bench-consumer-1 5.69% 34.9MiB / 7.38GiB 32.5MB / 48MB
flash-cloud-bench-publisher-1 3.49% 34.93MiB / 7.38GiB 24.5MB / 35.7MB
flash-cloud-bench-simulator-1 3.12% 35.61MiB / 7.38GiB 24.4MB / 30.8MB
flash-cloud-bench-maintenance-1 23.06% 34.85MiB / 7.38GiB 418MB / 1.43GB
flash-cloud-bench-pgbouncer-1 8.83% 2.902MiB / 7.38GiB 738MB / 736MB
flash-cloud-bench-postgres-1 60.51% 194MiB / 7.38GiB 261MB / 494MB
flash-cloud-bench-kafka-1 1.86% 998.4MiB / 7.38GiB 21.5MB / 18.3MB
flash-cloud-bench-prometheus-1 0.18% 95.96MiB / 7.38GiB 5.15MB / 736kB
Tue Sep  8 05:05:08 PM UTC 2026
flash-cloud-bench-api-1 73.14% 119MiB / 7.38GiB 3.48GB / 2.26GB
flash-cloud-bench-redis-1 14.95% 64.24MiB / 7.38GiB 1.61GB / 3.36GB
flash-cloud-bench-consumer-1 6.04% 34.91MiB / 7.38GiB 33.1MB / 48.9MB
flash-cloud-bench-publisher-1 4.36% 34.93MiB / 7.38GiB 24.9MB / 36.3MB
flash-cloud-bench-simulator-1 3.44% 35.61MiB / 7.38GiB 24.8MB / 31.3MB
flash-cloud-bench-maintenance-1 13.80% 34.85MiB / 7.38GiB 424MB / 1.45GB
flash-cloud-bench-pgbouncer-1 6.92% 2.895MiB / 7.38GiB 750MB / 748MB
flash-cloud-bench-postgres-1 81.73% 194.4MiB / 7.38GiB 265MB / 502MB
flash-cloud-bench-kafka-1 2.10% 998.4MiB / 7.38GiB 21.9MB / 18.6MB
flash-cloud-bench-prometheus-1 0.00% 95.97MiB / 7.38GiB 5.22MB / 745kB
Tue Sep  8 05:05:20 PM UTC 2026
flash-cloud-bench-api-1 75.67% 119.4MiB / 7.38GiB 3.55GB / 2.3GB
flash-cloud-bench-redis-1 19.73% 64.33MiB / 7.38GiB 1.64GB / 3.43GB
flash-cloud-bench-consumer-1 6.51% 34.91MiB / 7.38GiB 33.6MB / 49.7MB
flash-cloud-bench-publisher-1 3.87% 34.93MiB / 7.38GiB 25.3MB / 36.9MB
flash-cloud-bench-simulator-1 3.40% 35.61MiB / 7.38GiB 25.2MB / 31.8MB
flash-cloud-bench-maintenance-1 17.49% 34.85MiB / 7.38GiB 431MB / 1.47GB
flash-cloud-bench-pgbouncer-1 7.45% 2.898MiB / 7.38GiB 762MB / 760MB
flash-cloud-bench-postgres-1 74.10% 197.4MiB / 7.38GiB 270MB / 510MB
flash-cloud-bench-kafka-1 2.22% 998.5MiB / 7.38GiB 22.3MB / 18.9MB
flash-cloud-bench-prometheus-1 0.01% 95.97MiB / 7.38GiB 5.29MB / 757kB
Tue Sep  8 05:05:32 PM UTC 2026
flash-cloud-bench-api-1 72.41% 119.4MiB / 7.38GiB 3.62GB / 2.35GB
flash-cloud-bench-redis-1 8.82% 64.4MiB / 7.38GiB 1.66GB / 3.5GB
flash-cloud-bench-consumer-1 7.15% 34.91MiB / 7.38GiB 34.3MB / 50.7MB
flash-cloud-bench-publisher-1 4.73% 34.93MiB / 7.38GiB 25.8MB / 37.5MB
flash-cloud-bench-simulator-1 3.21% 35.62MiB / 7.38GiB 25.5MB / 32.2MB
flash-cloud-bench-maintenance-1 3.63% 34.85MiB / 7.38GiB 437MB / 1.5GB
flash-cloud-bench-pgbouncer-1 5.09% 2.895MiB / 7.38GiB 774MB / 772MB
flash-cloud-bench-postgres-1 104.26% 197.9MiB / 7.38GiB 274MB / 518MB
flash-cloud-bench-kafka-1 2.49% 998.9MiB / 7.38GiB 22.7MB / 19.3MB
flash-cloud-bench-prometheus-1 0.22% 95.97MiB / 7.38GiB 5.39MB / 768kB
Tue Sep  8 05:05:44 PM UTC 2026
flash-cloud-bench-api-1 104.93% 118.9MiB / 7.38GiB 3.69GB / 2.39GB
flash-cloud-bench-redis-1 12.70% 64.35MiB / 7.38GiB 1.69GB / 3.57GB
flash-cloud-bench-consumer-1 7.43% 34.91MiB / 7.38GiB 34.9MB / 51.6MB
flash-cloud-bench-publisher-1 4.34% 34.93MiB / 7.38GiB 26.2MB / 38.1MB
flash-cloud-bench-simulator-1 3.04% 35.62MiB / 7.38GiB 25.9MB / 32.7MB
flash-cloud-bench-maintenance-1 8.77% 35.1MiB / 7.38GiB 444MB / 1.52GB
flash-cloud-bench-pgbouncer-1 6.22% 2.902MiB / 7.38GiB 786MB / 785MB
flash-cloud-bench-postgres-1 92.19% 198.3MiB / 7.38GiB 278MB / 526MB
flash-cloud-bench-kafka-1 2.47% 998.9MiB / 7.38GiB 23.1MB / 19.6MB
flash-cloud-bench-prometheus-1 0.14% 95.97MiB / 7.38GiB 5.46MB / 781kB
Tue Sep  8 05:05:57 PM UTC 2026
flash-cloud-bench-api-1 78.00% 117.9MiB / 7.38GiB 3.76GB / 2.44GB
flash-cloud-bench-redis-1 14.69% 64.34MiB / 7.38GiB 1.71GB / 3.64GB
flash-cloud-bench-consumer-1 6.19% 34.93MiB / 7.38GiB 35.5MB / 52.5MB
flash-cloud-bench-publisher-1 4.09% 34.94MiB / 7.38GiB 26.6MB / 38.8MB
flash-cloud-bench-simulator-1 3.04% 35.62MiB / 7.38GiB 26.3MB / 33.2MB
flash-cloud-bench-maintenance-1 10.97% 34.85MiB / 7.38GiB 451MB / 1.54GB
flash-cloud-bench-pgbouncer-1 6.59% 2.887MiB / 7.38GiB 799MB / 797MB
flash-cloud-bench-postgres-1 86.08% 198.7MiB / 7.38GiB 283MB / 534MB
flash-cloud-bench-kafka-1 2.06% 999.3MiB / 7.38GiB 23.5MB / 20MB
flash-cloud-bench-prometheus-1 0.22% 95.98MiB / 7.38GiB 5.56MB / 792kB
Tue Sep  8 05:06:09 PM UTC 2026
flash-cloud-bench-api-1 76.27% 118.3MiB / 7.38GiB 3.83GB / 2.48GB
flash-cloud-bench-redis-1 16.20% 64.39MiB / 7.38GiB 1.74GB / 3.7GB
flash-cloud-bench-consumer-1 6.19% 34.93MiB / 7.38GiB 36.2MB / 53.4MB
flash-cloud-bench-publisher-1 3.71% 34.94MiB / 7.38GiB 27.1MB / 39.4MB
flash-cloud-bench-simulator-1 3.23% 35.62MiB / 7.38GiB 26.7MB / 33.6MB
flash-cloud-bench-maintenance-1 12.36% 34.86MiB / 7.38GiB 458MB / 1.57GB
flash-cloud-bench-pgbouncer-1 6.33% 2.879MiB / 7.38GiB 811MB / 809MB
flash-cloud-bench-postgres-1 85.51% 199.2MiB / 7.38GiB 287MB / 543MB
flash-cloud-bench-kafka-1 2.15% 999.4MiB / 7.38GiB 23.9MB / 20.3MB
flash-cloud-bench-prometheus-1 0.36% 95.97MiB / 7.38GiB 5.63MB / 804kB
Tue Sep  8 05:06:21 PM UTC 2026
flash-cloud-bench-api-1 80.14% 118.1MiB / 7.38GiB 3.9GB / 2.53GB
flash-cloud-bench-redis-1 17.65% 64.4MiB / 7.38GiB 1.77GB / 3.77GB
flash-cloud-bench-consumer-1 6.26% 34.93MiB / 7.38GiB 36.8MB / 54.3MB
flash-cloud-bench-publisher-1 4.49% 34.94MiB / 7.38GiB 27.5MB / 40MB
flash-cloud-bench-simulator-1 3.27% 35.62MiB / 7.38GiB 27MB / 34.1MB
flash-cloud-bench-maintenance-1 16.27% 34.85MiB / 7.38GiB 465MB / 1.59GB
flash-cloud-bench-pgbouncer-1 7.76% 2.895MiB / 7.38GiB 823MB / 821MB
flash-cloud-bench-postgres-1 77.00% 201.6MiB / 7.38GiB 292MB / 551MB
flash-cloud-bench-kafka-1 2.07% 999.4MiB / 7.38GiB 24.3MB / 20.7MB
flash-cloud-bench-prometheus-1 0.21% 95.97MiB / 7.38GiB 5.73MB / 815kB
Tue Sep  8 05:06:33 PM UTC 2026
flash-cloud-bench-api-1 113.58% 118.5MiB / 7.38GiB 3.98GB / 2.57GB
flash-cloud-bench-redis-1 11.42% 64.45MiB / 7.38GiB 1.79GB / 3.84GB
flash-cloud-bench-consumer-1 7.32% 34.93MiB / 7.38GiB 37.4MB / 55.3MB
flash-cloud-bench-publisher-1 5.35% 34.94MiB / 7.38GiB 27.9MB / 40.6MB
flash-cloud-bench-simulator-1 3.20% 35.62MiB / 7.38GiB 27.4MB / 34.6MB
flash-cloud-bench-maintenance-1 5.75% 34.85MiB / 7.38GiB 471MB / 1.61GB
